1.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.673891	 & 0.0197419	 & 0.0452323 \\ 
4.625	 & 0.025 & 	0.796875	 & 0.015625	 & 0.147914	 & 0.0325833	 & 0.0146802 \\ 
4.625	 & 0.025 & 	0.828125	 & 0.015625	 & 0.144812	 & 0.0431363	 & 0.0143722 \\ 
4.625	 & 0.025 & 	0.859375	 & 0.015625	 & 0.129423	 & 0.0759737	 & 0.012845 \\ 
4.675	 & 0.025 & 	-0.859375	 & 0.046875	 & 0.00702801	 & 0.00702801	 & 0.000701434 \\ 
4.675	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00265184	 & 0.0020809	 & 0.000264668 \\ 
4.675	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00548408	 & 0.00204619	 & 0.000547341 \\ 
4.675	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00171104	 & 0.000802161	 & 0.000170771 \\ 
4.675	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00142428	 & 0.00064881	 & 0.000142151 \\ 
4.675	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.0018463	 & 0.000624725	 & 0.000184271 \\ 
4.675	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00140183	 & 0.000507386	 & 0.000139911 \\ 
4.675	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00104548	 & 0.000431481	 & 0.000104345 \\ 
4.675	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000729296	 & 0.000286308	 & 7.27878e-05 \\ 
4.675	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000403107	 & 0.000285058	 & 4.02323e-05 \\ 
4.675	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00054378	 & 0.000384688	 & 5.42722e-05 \\ 
4.675	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00112088	 & 0.000579073	 & 0.00011187 \\ 
4.675	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000366104	 & 0.000366104	 & 3.65392e-05 \\ 
4.675	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000911701	 & 0.000593285	 & 9.09928e-05 \\ 
4.675	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00171704	 & 0.000787143	 & 0.00017137 \\ 
4.675	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000829178	 & 0.000489582	 & 8.27565e-05 \\ 
4.675	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00042824	 & 0.00042824	 & 4.27407e-05 \\ 
4.675	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00081417	 & 0.000577214	 & 8.12586e-05 \\ 
4.675	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00102763	 & 0.000739239	 & 0.000102563 \\ 
4.675	 & 0.025 & 	0.390625	 & 0.015625	 & 0.000388092	 & 0.00036261	 & 3.87337e-05 \\ 
4.675	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00191136	 & 0.0011071	 & 0.000190764 \\ 
4.675	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0054829	 & 0.00174828	 & 0.000547224 \\ 
4.675	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0111164	 & 0.00276478	 & 0.00110947 \\ 
4.675	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0150398	 & 0.00328741	 & 0.00150106 \\ 
4.675	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0160469	 & 0.0030108	 & 0.00160157 \\ 
4.675	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0270709	 & 0.00424306	 & 0.00270182 \\ 
4.675	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0436178	 & 0.00602343	 & 0.0043533 \\ 
4.675	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0805088	 & 0.00907947	 & 0.00803522 \\ 
4.675	 & 0.025 & 	0.671875	 & 0.015625	 & 0.103998	 & 0.0110373	 & 0.0103795 \\ 
4.675	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0828885	 & 0.0105476	 & 0.00827273 \\ 
4.675	 & 0.025 & 	0.734375	 & 0.015625	 & 0.141461	 & 0.0164596	 & 0.0141186 \\ 
4.675	 & 0.025 & 	0.765625	 & 0.015625	 & 0.100952	 & 0.0159501	 & 0.0100756 \\ 
4.675	 & 0.025 & 	0.796875	 & 0.015625	 & 0.125099	 & 0.0294113	 & 0.0124855 \\ 
4.675	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0675258	 & 0.03879	 & 0.00673944 \\ 
4.675	 & 0.025 & 	0.859375	 & 0.015625	 & 0.0325219	 & 0.0325219	 & 0.00324587 \\ 
4.725	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00170997	 & 0.00126056	 & 0.00017162 \\ 
4.725	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0042911	 & 0.0019829	 & 0.000430674 \\ 
4.725	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00601269	 & 0.00161551	 & 0.000603461 \\ 
4.725	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00256441	 & 0.000973814	 & 0.000257376 \\ 
4.725	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00246396	 & 0.00078951	 & 0.000247295 \\ 
4.725	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00114197	 & 0.000468369	 & 0.000114613 \\ 
4.725	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00106993	 & 0.000409118	 & 0.000107383 \\ 
4.725	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000228681	 & 0.000142	 & 2.29515e-05 \\ 
4.725	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000836699	 & 0.000379202	 & 8.39749e-05 \\ 
4.725	 & 0.025 & 	0.015625	 & 0.015625	 & 0.000645094	 & 0.000459353	 & 6.47446e-05 \\ 
4.725	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000917925	 & 0.000536324	 & 9.21271e-05 \\ 
4.725	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000727766	 & 0.000515006	 & 7.30419e-05 \\ 
4.725	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00161696	 & 0.000682704	 & 0.000162285 \\ 
4.725	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00153053	 & 0.000772462	 & 0.000153611 \\ 
4.725	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00100269	 & 0.000709556	 & 0.000100635 \\ 
4.725	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000810707	 & 0.000577223	 & 8.13662e-05 \\ 
4.725	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000319107	 & 0.000319107	 & 3.2027e-05 \\ 
4.725	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00102655	 & 0.000635047	 & 0.00010303 \\ 
4.725	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00117674	 & 0.000722575	 & 0.000118102 \\ 
4.725	 & 0.025 & 	0.390625	 & 0.015625	 & 0.000720131	 & 0.000455304	 & 7.22756e-05 \\ 
4.725	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00347612	 & 0.00142993	 & 0.000348879 \\ 
4.725	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00648322	 & 0.00205733	 & 0.000650686 \\ 
4.725	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00869109	 & 0.00242632	 & 0.000872277 \\ 
4.725	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0155423	 & 0.00320838	 & 0.0015599 \\ 
4.725	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0180919	 & 0.00337449	 & 0.00181578 \\ 
4.725	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0227967	 & 0.0038065	 & 0.00228798 \\ 
4.725	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0346958	 & 0.00515908	 & 0.00348222 \\ 
4.725	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0660607	 & 0.00806146	 & 0.00663015 \\ 
4.725	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0897915	 & 0.0100697	 & 0.00901188 \\ 
4.725	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0894225	 & 0.0110989	 & 0.00897485 \\ 
4.725	 & 0.025 & 	0.734375	 & 0.015625	 & 0.124911	 & 0.0153866	 & 0.0125367 \\ 
4.725	 & 0.025 & 	0.765625	 & 0.015625	 & 0.114589	 & 0.0176329	 & 0.0115007 \\ 
4.725	 & 0.025 & 	0.796875	 & 0.015625	 & 0.135768	 & 0.0301987	 & 0.0136263 \\ 
4.725	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0456247	 & 0.0223204	 & 0.00457911 \\ 
4.725	 & 0.025 & 	0.859375	 & 0.015625	 & 0.17598	 & 0.117755	 & 0.0176621 \\ 
4.775	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00336739	 & 0.00336739	 & 0.000339854 \\ 
4.775	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00342294	 & 0.00176179	 & 0.000345461 \\ 
4.775	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00446643	 & 0.00158845	 & 0.000450775 \\ 
4.775	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00200367	 & 0.000909214	 & 0.00020222 \\ 
4.775	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00157959	 & 0.000803938	 & 0.00015942 \\ 
4.775	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00110807	 & 0.000516351	 & 0.000111832 \\ 
4.775	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000998542	 & 0.000463963	 & 0.000100778 \\ 
4.775	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00118826	 & 0.000439429	 & 0.000119925 \\ 
4.775	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000843706	 & 0.000389527	 & 8.51511e-05 \\ 
4.775	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00160834	 & 0.00082851	 & 0.000162321 \\ 
4.775	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000288859	 & 0.000288859	 & 2.91531e-05 \\ 
4.775	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00102078	 & 0.000728921	 & 0.000103022 \\ 
4.775	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000832409	 & 0.00050403	 & 8.40109e-05 \\ 
4.775	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00127327	 & 0.000739247	 & 0.000128505 \\ 
4.775	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000602803	 & 0.000602803	 & 6.08379e-05 \\ 
4.775	 & 0.025 & 	0.234375	 & 0.015625	 & 0.000456488	 & 0.000456488	 & 4.6071e-05 \\ 
4.775	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00151553	 & 0.000902883	 & 0.000152955 \\ 
4.775	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000318673	 & 0.000318673	 & 3.2162e-05 \\ 
4.775	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00102209	 & 0.000684537	 & 0.000103154 \\ 
4.775	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00180835	 & 0.00127871	 & 0.000182508 \\ 
4.775	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00718002	 & 0.00242527	 & 0.000724644 \\ 
4.775	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00963612	 & 0.00301835	 & 0.000972526 \\ 
4.775	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0141162	 & 0.00357578	 & 0.00142467 \\ 
4.775	 & 0.025 & 	0.546875	 & 0.015625	 & 0.022081	 & 0.00452066	 & 0.00222853 \\ 
4.775	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0257539	 & 0.00488865	 & 0.00259921 \\ 
4.775	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0279098	 & 0.00533634	 & 0.00281679 \\ 
4.775	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0670485	 & 0.00958751	 & 0.00676688 \\ 
4.775	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0986284	 & 0.0121865	 & 0.00995408 \\ 
4.775	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0871364	 & 0.0134627	 & 0.00879425 \\ 
4.775	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0916904	 & 0.0144558	 & 0.00925386 \\ 
4.775	 & 0.025 & 	0.765625	 & 0.015625	 & 0.137988	 & 0.0221303	 & 0.0139265 \\ 
4.775	 & 0.025 & 	0.796875	 & 0.015625	 & 0.114793	 & 0.0338232	 & 0.0115855 \\ 
4.775	 & 0.025 & 	0.828125	 & 0.015625	 & 0.103947	 & 0.0486197	 & 0.0104909 \\ 
4.775	 & 0.025 & 	0.859375	 & 0.015625	 & 0.506723	 & 0.411792	 & 0.0511411 \\ 
4.825	 & 0.025 & 	-0.859375	 & 0.046875	 & 0.00458963	 & 0.00458963	 & 0.000465787 \\ 
4.825	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00170321	 & 0.0012782	 & 0.000172853 \\ 
4.825	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00674014	 & 0.00186154	 & 0.000684036 \\ 
4.825	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.0010432	 & 0.000618703	 & 0.000105871 \\ 
4.825	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.000836525	 & 0.000488687	 & 8.48964e-05 \\ 
4.825	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00181616	 & 0.000587387	 & 0.000184317 \\ 
4.825	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000525052	 & 0.00028215	 & 5.32859e-05 \\ 
4.825	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000506022	 & 0.000254296	 & 5.13547e-05 \\ 
4.825	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00116297	 & 0.00044431	 & 0.000118026 \\ 
4.825	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000463402	 & 0.000327679	 & 4.70293e-05 \\ 
4.825	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00208318	 & 0.000856797	 & 0.000211416 \\ 
4.825	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00106216	 & 0.000592439	 & 0.000107796 \\ 
4.825	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00126119	 & 0.000738417	 & 0.000127995 \\ 
4.825	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000789088	 & 0.000567247	 & 8.00821e-05 \\ 
4.825	 & 0.025 & 	0.234375	 & 0.015625	 & 0.000393732	 & 0.000393732	 & 3.99587e-05 \\ 
4.825	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00111276	 & 0.000789573	 & 0.00011293 \\ 
4.825	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000794462	 & 0.000582482	 & 8.06275e-05 \\ 
4.825	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00122539	 & 0.000729265	 & 0.000124361 \\ 
4.825	 & 0.025 & 	0.390625	 & 0.015625	 & 0.000180093	 & 0.000180093	 & 1.82771e-05 \\ 
4.825	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0013752	 & 0.000940563	 & 0.000139565 \\ 
4.825	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00350448	 & 0.00157898	 & 0.000355659 \\ 
4.825	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00720397	 & 0.00229965	 & 0.000731109 \\ 
4.825	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0145471	 & 0.0033907	 & 0.00147635 \\ 
4.825	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0289755	 & 0.00456247	 & 0.00294064 \\ 
4.825	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0303909	 & 0.00489469	 & 0.00308428 \\ 
4.825	 & 0.025 & 	0.609375	 & 0.015625	 & 0.034545	 & 0.00515728	 & 0.00350587 \\ 
4.825	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0810514	 & 0.00949449	 & 0.00822567 \\ 
4.825	 & 0.025 & 	0.671875	 & 0.015625	 & 0.090083	 & 0.0108923	 & 0.00914225 \\ 
4.825	 & 0.025 & 	0.703125	 & 0.015625	 & 0.122429	 & 0.0141927	 & 0.0124249 \\ 
4.825	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0843346	 & 0.0132045	 & 0.00855887 \\ 
4.825	 & 0.025 & 	0.765625	 & 0.015625	 & 0.1225	 & 0.0202109	 & 0.0124322 \\ 
4.825	 & 0.025 & 	0.796875	 & 0.015625	 & 0.129839	 & 0.0283573	 & 0.013177 \\ 
4.825	 & 0.025 & 	0.828125	 & 0.015625	 & 0.163197	 & 0.0570993	 & 0.0165624 \\ 
4.875	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00868432	 & 0.00504866	 & 0.000886238 \\ 
4.875	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00263358	 & 0.00133898	 & 0.000268758 \\ 
4.875	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00254561	 & 0.000947474	 & 0.00025978 \\ 
4.875	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00160325	 & 0.000659751	 & 0.000163612 \\ 
4.875	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00206973	 & 0.000699766	 & 0.000211217 \\ 
4.875	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00076472	 & 0.000382803	 & 7.80399e-05 \\ 
4.875	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000970676	 & 0.000401071	 & 9.90578e-05 \\ 
4.875	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00103166	 & 0.000371293	 & 0.000105281 \\ 
4.875	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000262332	 & 0.00019127	 & 2.67711e-05 \\ 
4.875	 & 0.025 & 	0.015625	 & 0.015625	 & 0.000425426	 & 0.000323645	 & 4.34149e-05 \\ 
4.875	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00153968	 & 0.000717651	 & 0.000157125 \\ 
4.875	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00189909	 & 0.000792281	 & 0.000193803 \\ 
4.875	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000748707	 & 0.000549715	 & 7.64057e-05 \\ 
4.875	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000521284	 & 0.000373308	 & 5.31972e-05 \\ 
4.875	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000567232	 & 0.000401237	 & 5.78862e-05 \\ 
4.875	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000445692	 & 0.000445692	 & 4.5483e-05 \\ 
4.875	 & 0.025 & 	0.234375	 & 0.015625	 & 0.000794581	 & 0.000569099	 & 8.10872e-05 \\ 
4.875	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000733345	 & 0.000523814	 & 7.4838e-05 \\ 
4.875	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000378853	 & 0.000378853	 & 3.8662e-05 \\ 
4.875	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00122103	 & 0.000708031	 & 0.000124606 \\ 
4.875	 & 0.025 & 	0.359375	 & 0.015625	 & 0.000365117	 & 0.000365117	 & 3.72603e-05 \\ 
4.875	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00111144	 & 0.000655067	 & 0.000113422 \\ 
4.875	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00293421	 & 0.0014092	 & 0.000299437 \\ 
4.875	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00671898	 & 0.00221545	 & 0.000685674 \\ 
4.875	 & 0.025 & 	0.515625	 & 0.015625	 & 0.00785231	 & 0.00231318	 & 0.00080133 \\ 
4.875	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0149952	 & 0.00312313	 & 0.00153026 \\ 
4.875	 & 0.025 & 	0.578125	 & 0.015625	 & 0.021749	 & 0.00368879	 & 0.00221949 \\ 
4.875	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0241525	 & 0.00425137	 & 0.00246477 \\ 
4.875	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0544038	 & 0.00718895	 & 0.00555193 \\ 
4.875	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0678509	 & 0.00889449	 & 0.00692421 \\ 
4.875	 & 0.025 & 	0.703125	 & 0.015625	 & 0.109202	 & 0.0132644	 & 0.0111441 \\ 
4.875	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0851225	 & 0.0119686	 & 0.00868678 \\ 
4.875	 & 0.025 & 	0.765625	 & 0.015625	 & 0.0960303	 & 0.0160951	 & 0.00979992 \\ 
4.875	 & 0.025 & 	0.796875	 & 0.015625	 & 0.131021	 & 0.0267694	 & 0.0133707 \\ 
4.875	 & 0.025 & 	0.828125	 & 0.015625	 & 0.136626	 & 0.0517902	 & 0.0139428 \\ 
4.925	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.000637217	 & 0.000637217	 & 6.5388e-05 \\ 
4.925	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00182015	 & 0.00105909	 & 0.000186774 \\ 
4.925	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00318801	 & 0.00102179	 & 0.000327137 \\ 
4.925	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00192879	 & 0.000687113	 & 0.000197922 \\ 
4.925	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00117929	 & 0.000490027	 & 0.000121013 \\ 
4.925	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00105855	 & 0.000405166	 & 0.000108623 \\ 
4.925	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00047142	 & 0.000277583	 & 4.83747e-05 \\ 
4.925	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000328085	 & 0.000189708	 & 3.36664e-05 \\ 
4.925	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.0004514	 & 0.000262504	 & 4.63204e-05 \\ 
4.925	 & 0.025 & 	0.015625	 & 0.015625	 & 0.000474968	 & 0.000395967	 & 4.87388e-05 \\ 
4.925	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000538505	 & 0.000381225	 & 5.52587e-05 \\ 
4.925	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000155716	 & 0.000155716	 & 1.59788e-05 \\ 
4.925	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00075903	 & 0.000445354	 & 7.78879e-05 \\ 
4.925	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000917094	 & 0.000532869	 & 9.41076e-05 \\ 
4.925	 & 0.025 & 	0.234375	 & 0.015625	 & 0.000368414	 & 0.000284101	 & 3.78048e-05 \\ 
4.925	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000806926	 & 0.000571058	 & 8.28028e-05 \\ 
4.925	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000391624	 & 0.000391624	 & 4.01865e-05 \\ 
4.925	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00094828	 & 0.000621511	 & 9.73078e-05 \\ 
4.925	 & 0.025 & 	0.421875	 & 0.015625	 & 0.000498972	 & 0.000475539	 & 5.1202e-05 \\ 
4.925	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0021674	 & 0.00110292	 & 0.000222407 \\ 
4.925	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00554771	 & 0.00185792	 & 0.000569278 \\ 
4.925	 & 0.025 & 	0.515625	 & 0.015625	 & 0.00883319	 & 0.00223342	 & 0.000906418 \\ 
4.925	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0100395	 & 0.00243654	 & 0.00103021 \\ 
4.925	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0220155	 & 0.00353909	 & 0.00225912 \\ 
4.925	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0192464	 & 0.00327896	 & 0.00197497 \\ 
4.925	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0523457	 & 0.00675547	 & 0.00537145 \\ 
4.925	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0867744	 & 0.00985449	 & 0.00890436 \\ 
4.925	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0822143	 & 0.0104196	 & 0.00843642 \\ 
4.925	 & 0.025 & 	0.734375	 & 0.015625	 & 0.101527	 & 0.0128765	 & 0.0104182 \\ 
4.925	 & 0.025 & 	0.765625	 & 0.015625	 & 0.0868923	 & 0.0143031	 & 0.00891645 \\ 
4.925	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0955964	 & 0.0313006	 & 0.00980963 \\ 
4.925	 & 0.025 & 	0.828125	 & 0.015625	 & 0.196786	 & 0.0754285	 & 0.0201932 \\ 
4.975	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00600622	 & 0.0045426	 & 0.000619729 \\ 
4.975	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00471218	 & 0.00184603	 & 0.000486208 \\ 
4.975	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00484686	 & 0.00159271	 & 0.000500104 \\ 
4.975	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.000897034	 & 0.000519308	 & 9.2557e-05 \\ 
4.975	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.000783302	 & 0.000455365	 & 8.08219e-05 \\ 
4.975	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00115327	 & 0.000528419	 & 0.000118996 \\ 
4.975	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00101115	 & 0.000459873	 & 0.000104332 \\ 
4.975	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000336121	 & 0.00020855	 & 3.46814e-05 \\ 
4.975	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000402417	 & 0.000289574	 & 4.15218e-05 \\ 
4.975	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000757255	 & 0.000540606	 & 7.81344e-05 \\ 
4.975	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00025523	 & 0.00025523	 & 2.63349e-05 \\ 
4.975	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000659755	 & 0.000466617	 & 6.80742e-05 \\ 
4.975	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000294007	 & 0.000294007	 & 3.03359e-05 \\ 
4.975	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00131731	 & 0.000761836	 & 0.000135922 \\ 
4.975	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000911099	 & 0.00064445	 & 9.40082e-05 \\ 
4.975	 & 0.025 & 	0.234375	 & 0.015625	 & 0.000579965	 & 0.000579965	 & 5.98414e-05 \\ 
4.975	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0019461	 & 0.00099819	 & 0.000200801 \\ 
4.975	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000876853	 & 0.000621897	 & 9.04746e-05 \\ 
4.975	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000390136	 & 0.000390136	 & 4.02547e-05 \\ 
4.975	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00165451	 & 0.000955422	 & 0.000170715 \\ 
4.975	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0028519	 & 0.00145254	 & 0.000294262 \\ 
4.975	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00398093	 & 0.00165031	 & 0.000410757 \\ 
4.975	 & 0.025 & 	0.515625	 & 0.015625	 & 0.00877436	 & 0.0026883	 & 0.000905348 \\ 
4.975	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0140526	 & 0.00335925	 & 0.00144997 \\ 
4.975	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0189319	 & 0.00377605	 & 0.00195341 \\ 
4.975	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0261306	 & 0.00463315	 & 0.00269619 \\ 
